option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,386.0,2024-03-13,0.0028253741755454084,0.0,0.01,8,134,0.921599,-2.6e-15,-1.820051117869977e-14,-0.06484749262547031,2.0000021154464073e-5
call,386.0,2024-03-13,0.0028253741755454084,57.34,57.78,0,1,1.117486,0.9999999999999974,-1.820051117869977e-14,-0.06484749262547031,2.0000021154464073e-5
put,387.0,2024-03-13,0.0028255010147133436,0.0,0.01,0,0,0.906195,2.7e-15,-2.832064276131202e-14,-0.0650154913106276,2.0000021432812293e-5
call,387.0,2024-03-13,0.0028253741755454084,56.32,56.78,0,9,1.098606,1.0000000000000027,-2.832064276131202e-14,-0.0650154913106276,2.0000021432812293e-5
put,388.0,2024-03-13,0.0028254058853373924,0.0,0.01,0,515,0.890858,3.0e-15,-3.0803297216900434e-14,-0.06518348999650073,2.0000021154464073e-5
call,388.0,2024-03-13,0.0028253741755454084,55.31,55.78,0,0,1.079775,1.000000000000003,-3.0803297216900434e-14,-0.06518348999650073,2.0000021154464073e-5
put,389.0,2024-03-13,0.0028254058853373924,0.0,0.01,44,538,0.875229,-2.0e-16,-2.8282740009260302e-14,-0.06535148868201417,2.0000020736941764e-5
call,389.0,2024-03-13,0.0028253741755454084,54.34,54.78,0,0,1.060993,0.9999999999999998,-2.8282740009260302e-14,-0.06535148868201417,2.0000020736941764e-5
put,390.0,2024-03-13,0.0028253424657534248,0.0,0.01,70,203,0.859504,1.0e-15,-2.0767745371666573e-14,-0.06551948736788377,2.0000021015289974e-5
call,390.0,2024-03-13,0.0028253741755454084,53.31,53.78,1,2,1.04226,1.000000000000001,-2.0767745371666573e-14,-0.06551948736788377,2.0000021015289974e-5
put,391.0,2024-03-13,0.0028255010147133436,0.0,0.01,80,100,0.843819,2.7e-15,-2.8397150168231233e-14,-0.06568748605304103,2.0000020876115867e-5
call,391.0,2024-03-13,0.0028253741755454084,52.31,52.78,0,0,1.023576,1.0000000000000027,-2.8397150168231233e-14,-0.06568748605304103,2.0000020876115867e-5
put,392.0,2024-03-13,0.002825437595129376,0.0,0.01,425,0,0.828175,4.4e-15,-3.60054987764783e-14,-0.06585548473873432,2.0000021015289974e-5
call,392.0,2024-03-13,0.0028253741755454084,51.31,51.78,0,0,1.00494,1.0000000000000044,-3.60054987764783e-14,-0.06585548473873432,2.0000021015289974e-5
put,393.0,2024-03-13,0.0028253741755454084,0.0,0.01,21,39,0.812572,2.7e-15,-2.8405222498690413e-14,-0.0660234834244276,2.000002045859355e-5
call,393.0,2024-03-13,0.0028253741755454084,50.31,50.78,0,1,0.986353,1.0000000000000027,-2.8405222498690413e-14,-0.0660234834244276,2.000002045859355e-5
put,394.0,2024-03-13,0.0028253741755454084,0.0,0.01,680,82,0.797009,-2.0e-16,-2.8282740009260302e-14,-0.06619148210994104,2.0000020597767654e-5
call,394.0,2024-03-13,0.0028253741755454084,49.31,49.78,0,0,0.986143,0.9999999999999998,-2.8282740009260302e-14,-0.06619148210994104,2.0000020597767654e-5
put,395.0,2024-03-13,0.0028253741755454084,0.0,0.01,120,401,0.781487,3.3e-15,-3.0841199968952154e-14,-0.06635948079545446,2.0000021015289974e-5
call,395.0,2024-03-13,0.0028253741755454084,48.31,48.79,0,0,0.967631,1.0000000000000033,-3.0841199968952154e-14,-0.06635948079545446,2.0000021015289974e-5
put,396.0,2024-03-13,0.0028253741755454084,0.0,0.01,348,433,0.766004,4.4e-15,-2.3364108083410144e-14,-0.06652747948114776,2.0000020876115867e-5
call,396.0,2024-03-13,0.0028253741755454084,47.31,47.73,1,1,0.949166,1.0000000000000044,-2.3364108083410144e-14,-0.06652747948114776,2.0000020876115867e-5
call,397.0,2024-03-13,0.0028253741755454084,46.31,46.73,0,0,0.930749,1.0000000000000044,-2.3241625593980037e-14,-0.06669547816666119,2.0000020736941764e-5
put,397.0,2024-03-13,0.0028253741755454084,0.0,0.01,970,21,0.750561,4.4e-15,-2.3241625593980037e-14,-0.06669547816666119,2.0000020736941764e-5
put,398.0,2024-03-13,0.0028253741755454084,0.0,0.01,1385,15,0.735158,6.2e-15,-3.0879102721003874e-14,-0.06686347685217818,2.0000020736941764e-5
call,398.0,2024-03-13,0.0028253741755454084,45.31,45.73,0,0,0.912275,1.0000000000000062,-3.0879102721003874e-14,-0.06686347685217818,2.0000020736941764e-5
put,399.0,2024-03-13,0.0028253741755454084,0.0,0.01,686,331,0.744823,2.0e-16,-3.0841199968952154e-14,-0.06703147553769162,2.000002045859355e-5
call,399.0,2024-03-13,0.0028253741755454084,44.35,44.79,0,0,0.893407,1.0000000000000002,-3.0841199968952154e-14,-0.06703147553769162,2.000002045859355e-5
put,400.0,2024-03-13,0.0028253741755454084,0.0,0.01,398,588,0.72902,2.7e-15,-2.832064276131202e-14,-0.06719947422320505,2.000002045859355e-5
call,400.0,2024-03-13,0.0028253741755454084,43.34,43.79,52,2,0.874587,1.0000000000000027,-2.832064276131202e-14,-0.06719947422320505,2.000002045859355e-5
put,401.0,2024-03-13,0.0028253741755454084,0.0,0.01,353,12,0.713257,6.9e-15,-3.336175717659229e-14,-0.06736747290889833,2.0000020597767654e-5
call,401.0,2024-03-13,0.0028253741755454084,42.34,42.79,0,106,0.855815,1.0000000000000069,-3.336175717659229e-14,-0.06736747290889833,2.0000020597767654e-5
put,402.0,2024-03-13,0.0028253741755454084,0.0,0.01,50,163,0.697534,-4.0e-15,-2.576218280162017e-14,-0.06753547159441177,2.000002045859355e-5
call,402.0,2024-03-13,0.0028253741755454084,41.33,41.79,0,31,0.837091,0.999999999999996,-2.576218280162017e-14,-0.06753547159441177,2.000002045859355e-5
call,403.0,2024-03-13,0.0028253741755454084,40.34,40.79,0,0,0.818415,0.9999999999999889,-2.0674391401013235e-14,-0.06770347028010505,2.0000020736941764e-5
put,403.0,2024-03-13,0.0028253741755454084,0.0,0.01,133,29,0.681852,-1.11e-14,-2.0674391401013235e-14,-0.06770347028010505,2.0000020736941764e-5
put,404.0,2024-03-13,0.0028253741755454084,0.0,0.01,15,262,0.666181,-5.67e-14,2.0279220115733258e-14,-0.0678714689661545,2.0000020597767654e-5
call,404.0,2024-03-13,0.0028253741755454084,39.36,39.79,3,0,0.799786,0.9999999999999433,2.0279220115733258e-14,-0.0678714689661545,2.0000020597767654e-5
put,405.0,2024-03-13,0.0028253741755454084,0.0,0.01,48,270,0.650369,-2.494e-13,2.0397104469603371e-13,-0.06803946765486982,2.0000020597767654e-5
call,405.0,2024-03-13,0.0028253741755454084,38.35,38.79,1,0,0.781204,0.9999999999997506,2.0397104469603371e-13,-0.06803946765486982,2.0000020597767654e-5
put,406.0,2024-03-13,0.0028253741755454084,0.0,0.01,1017,36,0.634579,-1.239e-12,1.1053305932257646e-12,-0.06820746635622696,2.0000021571986396e-5
call,406.0,2024-03-13,0.0028253741755454084,37.34,37.79,0,0,0.762669,0.999999999998761,1.1053305932257646e-12,-0.06820746635622696,2.0000021571986396e-5
put,407.0,2024-03-13,0.0028253741755454084,0.01,0.02,236,68,0.618612,-5.6455e-12,5.0362775609639626e-12,-0.06837546511027776,2.0000027556472947e-5
call,407.0,2024-03-13,0.0028253741755454084,36.34,36.79,0,0,0.744181,0.9999999999943545,5.0362775609639626e-12,-0.06837546511027776,2.0000027556472947e-5
put,408.0,2024-03-13,0.0028254058853373924,0.01,0.02,86,56,0.602685,-2.38816e-11,2.0961883334611837e-11,-0.06854346407251882,2.000005288616019e-5
call,408.0,2024-03-13,0.0028253741755454084,35.34,35.79,0,1,0.72574,0.9999999999761184,2.0961883334611837e-11,-0.06854346407251882,2.000005288616019e-5
put,409.0,2024-03-13,0.0028253741755454084,0.01,0.02,9,42,0.586798,-9.38163e-11,8.061394171842557e-11,-0.06871146379563811,2.0000161720310905e-5
call,409.0,2024-03-13,0.0028253741755454084,34.35,34.79,0,0,0.719732,0.9999999999061837,8.061394171842557e-11,-0.06871146379563811,2.0000161720310905e-5
put,410.0,2024-03-13,0.0028254058853373924,0.01,0.02,335,400,0.570952,-3.427677e-10,2.8804308510121926e-10,-0.06887946608781216,2.000059023738258e-5
call,410.0,2024-03-13,0.0028253741755454084,33.32,33.79,0,102,0.700815,0.9999999996572323,2.8804308510121926e-10,-0.06887946608781216,2.000059023738258e-5
put,411.0,2024-03-13,0.0028253741755454084,0.01,0.02,2,123,0.555145,-1.1654433e-9,9.579914923828835e-10,-0.06904747642072152,2.0002068127211767e-5
call,411.0,2024-03-13,0.0028253741755454084,32.32,32.79,2,100,0.553055,0.9999999988345567,9.579914923828835e-10,-0.06904747642072152,2.0002068127211767e-5
put,412.0,2024-03-13,0.0028253741755454084,0.01,0.02,50,46,0.539379,-3.9195395e-9,3.1446030794074075e-9,-0.06921551311534233,2.0004390386340676e-5
call,412.0,2024-03-13,0.0028253741755454084,31.32,31.79,0,0,0.663124,0.9999999960804605,3.1446030794074075e-9,-0.06921551311534233,2.0004390386340676e-5
put,413.0,2024-03-13,0.0028253741755454084,0.01,0.02,608,5384,0.523652,-1.26388452e-8,9.884488678270152e-9,-0.06938362894125466,2.001509767658117e-5
call,413.0,2024-03-13,0.0028253741755454084,30.35,30.79,0,0,0.644349,0.9999999873611548,9.884488678270152e-9,-0.06938362894125466,2.001509767658117e-5
put,414.0,2024-03-13,0.0028253741755454084,0.01,0.02,85,331,0.507965,-3.8374944e-8,2.9245978542604633e-8,-0.06955196408127917,2.0049222819381128e-5
call,414.0,2024-03-13,0.0028253741755454084,29.35,29.79,0,1,0.625622,0.999999961625056,2.9245978542604633e-8,-0.06955196408127917,2.0049222819381128e-5
put,415.0,2024-03-13,0.0028253741755454084,0.01,0.02,247,338,0.492318,-1.098500011e-7,8.156984367652735e-8,-0.06972087188099788,2.0152128014014617e-5
call,415.0,2024-03-13,0.0028253741755454084,28.37,28.79,46,20,0.606942,0.9999998901499989,8.156984367652735e-8,-0.06972087188099788,2.0152128014014617e-5
call,416.0,2024-03-13,0.0028253741755454084,27.37,27.79,1,6,0.588309,0.9999996909589893,2.230404548427322e-7,-0.06989132813751063,2.0253408698898493e-5
put,416.0,2024-03-13,0.0028253741755454084,0.01,0.02,546,303,0.476711,-3.090410107e-7,2.230404548427322e-7,-0.06989132813751063,2.0253408698898493e-5
put,417.0,2024-03-13,0.0028253741755454084,0.01,0.02,974,1178,0.461143,-8.392496154e-7,5.876127629937896e-7,-0.0700656587611795,2.0727663739929233e-5
call,417.0,2024-03-13,0.0028253741755454084,26.37,26.8,8,613,0.569723,0.9999991607503846,5.876127629937896e-7,-0.0700656587611795,2.0727663739929233e-5
put,418.0,2024-03-13,0.0028253741755454084,0.01,0.02,402,777,0.445514,-2.1614782991e-6,1.467157055232132e-6,-0.07024893025301143,2.1985193849247567e-5
call,418.0,2024-03-13,0.0028253741755454084,25.37,25.8,4,0,0.551153,0.9999978385217009,1.467157055232132e-6,-0.07024893025301143,2.1985193849247567e-5
put,419.0,2024-03-13,0.0028253741755454084,0.01,0.02,218,446,0.42963,-5.286986503e-6,3.4769700597220463e-6,-0.07045182043233487,2.5151630356779338e-5
call,419.0,2024-03-13,0.0028253741755454084,24.37,24.8,0,0,0.532021,0.999994713013497,3.4769700597220463e-6,-0.07045182043233487,2.5151630356779338e-5
put,420.0,2024-03-13,0.0028253741755454084,0.01,0.02,1903,3193,0.413675,-1.22994265376e-5,7.833499033665691e-6,-0.0706954331138906,3.272991134696145e-5
call,420.0,2024-03-13,0.0028253741755454084,23.35,23.8,16,120,0.522079,0.9999877005734624,7.833499033665691e-6,-0.0706954331138906,3.272991134696145e-5
put,421.0,2024-03-13,0.0028253741755454084,0.01,0.02,321,297,0.397762,-2.72542577161e-5,1.6807017374811818e-5,-0.07101914214358584,4.9983089200196484e-5
call,421.0,2024-03-13,0.0028253741755454084,22.35,22.8,0,20,0.493902,0.9999727457422839,1.6807017374811818e-5,-0.07101914214358584,4.9983089200196484e-5
put,422.0,2024-03-13,0.0028253741755454084,0.01,0.02,1259,1815,0.381889,-5.90415860964e-5,3.5164400387051466e-5,-0.0715055923319286,6.599483368201263e-5
call,422.0,2024-03-13,0.0028253741755454084,21.36,21.8,0,25,0.474914,0.9999409584139036,3.5164400387051466e-5,-0.0715055923319286,6.599483368201263e-5
put,423.0,2024-03-13,0.0028253741755454084,0.01,0.02,2102,2134,0.366057,-0.0001241117794816,7.122628052769688e-5,-0.07229897105602286,0.00012073426354584177
call,423.0,2024-03-13,0.0028253741755454084,20.36,20.8,20,604,0.455976,0.9998758882205184,7.122628052769688e-5,-0.07229897105602286,0.00012073426354584177
put,424.0,2024-03-13,0.0028253741755454084,0.01,0.02,1728,796,0.372903,-0.0002497127098715,0.00013797408630985633,-0.07362411323933647,0.0002308018090735596
call,424.0,2024-03-13,0.0028253741755454084,19.35,19.8,9,14,0.437086,0.9997502872901285,0.00013797408630985633,-0.07362411323933647,0.0002308018090735596
put,425.0,2024-03-13,0.0028253741755454084,0.01,0.02,1525,2405,0.356305,-0.000481687130212,0.0002560704175609803,-0.07583870389376968,0.0004107076978169652
call,425.0,2024-03-13,0.0028253741755454084,18.36,18.8,7,253,0.418066,0.999518312869788,0.0002560704175609803,-0.07583870389376968,0.0004107076978169652
put,426.0,2024-03-13,0.0028253424657534248,0.01,0.02,2947,1536,0.339296,-0.0009149692746956,0.0004658754109101186,-0.07964100190245502,0.0006030423490803884
call,426.0,2024-03-13,0.0028253741755454084,17.36,17.8,8,35,0.40608,0.9990850307253044,0.0004658754109101186,-0.07964100190245502,0.0006030423490803884
put,427.0,2024-03-13,0.0028253424657534248,0.01,0.02,2719,1394,0.322303,-0.0016721268136526,0.0008141258201185327,-0.08583863613477963,0.0011137428817362155
call,427.0,2024-03-13,0.0028253741755454084,16.33,16.81,108,1117,0.386679,0.9983278731863474,0.0008141258201185327,-0.08583863613477963,0.0011137428817362155
put,428.0,2024-03-13,0.0028253741755454084,0.02,0.03,3030,754,0.305356,-0.0029369653708105,0.00136576682542442,-0.09554920090987708,0.001984387303890911
call,428.0,2024-03-13,0.0028253741755454084,15.37,15.81,52,45,0.367331,0.9970630346291895,0.00136576682542442,-0.09554920090987708,0.001984387303890911
call,429.0,2024-03-13,0.0028253741755454084,14.39,14.81,39,29,0.347829,0.9950992364037617,0.002180721413994463,-0.10967508679958565,0.0033992605816846396
put,429.0,2024-03-13,0.0028253741755454084,0.02,0.03,3117,1661,0.288454,-0.0049007635962383,0.002180721413994463,-0.10967508679958565,0.0033992605816846396
put,430.0,2024-03-13,0.0028253741755454084,0.02,0.03,15940,4828,0.2844,-0.0074864023573215,0.003227675722057841,-0.12657312908841234,0.00440278235308843
call,430.0,2024-03-13,0.0028253741755454084,13.37,13.69,123,851,0.333979,0.9925135976426785,0.003227675722057841,-0.12657312908841234,0.00440278235308843
put,431.0,2024-03-13,0.0028253741755454084,0.02,0.03,3702,2122,0.262905,-0.0119482818844856,0.004901591270265048,-0.15452035931108374,0.007089305224112698
call,431.0,2024-03-13,0.0028253741755454084,12.37,12.69,21,329,0.314044,0.9880517181155144,0.004901591270265048,-0.15452035931108374,0.007089305224112698
put,432.0,2024-03-13,0.0028253741755454084,0.03,0.04,14647,1952,0.244016,-0.018511580824685,0.007210130364170392,-0.1927567073491937,0.008851310998078723
call,432.0,2024-03-13,0.0028253741755454084,11.35,11.72,408,239,0.293556,0.981488419175315,0.007210130364170392,-0.1927567073491937,0.008851310998078723
put,433.0,2024-03-13,0.0028253741755454084,0.04,0.05,11105,1200,0.235195,-0.0270639027595837,0.010088362444168539,-0.23701121405570472,0.013405513368429857
call,433.0,2024-03-13,0.0028253741755454084,10.5,10.68,129,504,0.278094,0.9729360972404163,0.010088362444168539,-0.23701121405570472,0.013405513368429857
put,434.0,2024-03-13,0.0028253741755454084,0.05,0.06,13724,2913,0.223971,-0.0386515126375888,0.013772974952151532,-0.29199972918135836,0.01948904591802929
call,434.0,2024-03-13,0.0028253741755454084,9.51,9.69,699,674,0.261787,0.9613484873624112,0.013772974952151532,-0.29199972918135836,0.01948904591802929
put,435.0,2024-03-13,0.0028253741755454084,0.07,0.08,18777,2674,0.215687,-0.0533519472741362,0.018258847072455016,-0.3532145109184345,0.02319703381813478
call,435.0,2024-03-13,0.0028253741755454084,8.56,8.71,1154,590,0.248368,0.9466480527258638,0.018258847072455016,-0.3532145109184345,0.02319703381813478
put,436.0,2024-03-13,0.0028253741755454084,0.1,0.11,20589,1635,0.209129,-0.072002810486602,0.023702673835995336,-0.42098231123890634,0.03170542655898489
call,436.0,2024-03-13,0.0028253741755454084,7.57,7.74,1161,826,0.196815,0.927997189513398,0.023702673835995336,-0.42098231123890634,0.03170542655898489
put,437.0,2024-03-13,0.0028253424657534248,0.14,0.15,18074,2277,0.20083,-0.0960098150457757,0.030307902425988426,-0.4959270581944433,0.03653883793317589
call,437.0,2024-03-13,0.0028253424657534248,6.62,6.78,3329,1465,0.196034,0.9039901849542243,0.030307902425988426,-0.4959270581944433,0.03653883793317589
put,438.0,2024-03-13,0.0028253741755454084,0.21,0.22,40474,2339,0.193809,-0.1263572069503531,0.03813366454040513,-0.5759907439943133,0.047026301283826566
call,438.0,2024-03-13,0.0028253741755454084,5.69,5.84,11834,1842,0.192951,0.8736427930496469,0.03813366454040513,-0.5759907439943133,0.047026301283826566
put,439.0,2024-03-13,0.0028253741755454084,0.31,0.32,26175,1937,0.187687,-0.162977575083431,0.0472059558528571,-0.6522027307435944,0.05264310354008705
call,439.0,2024-03-13,0.0028253741755454084,4.8,4.93,10126,2291,0.188238,0.837022424916569,0.0472059558528571,-0.6522027307435944,0.05264310354008705
put,440.0,2024-03-13,0.0028253741755454084,0.45,0.47,63827,2239,0.184495,-0.2079723755414801,0.05769679987079292,-0.7195835974815818,0.06378975111381975
call,440.0,2024-03-13,0.0028253741755454084,3.94,4.07,23171,3421,0.184385,0.7920276244585199,0.05769679987079292,-0.7195835974815818,0.06378975111381975
put,441.0,2024-03-13,0.0028253424657534248,0.65,0.67,31977,1606,0.180673,-0.2640342469317881,0.06948539552915226,-0.7793823986219617,0.07430001984777626
call,441.0,2024-03-13,0.0028253741755454084,3.19,3.26,18070,1604,0.181588,0.7359657530682119,0.06948539552915226,-0.7793823986219617,0.07430001984777626
call,442.0,2024-03-13,0.0028253741755454084,2.45,2.5,36246,1804,0.177488,0.666889524351902,0.08200614302596748,-0.8223007643182136,0.08320456375406536
put,442.0,2024-03-13,0.0028253424657534248,0.93,0.95,42825,871,0.175397,-0.333110475648098,0.08200614302596748,-0.8223007643182136,0.08320456375406536
put,443.0,2024-03-13,0.0028253741755454084,1.3,1.32,21682,846,0.171142,-0.4168204581359872,0.09377422269901842,-0.8395028111224998,0.08960750513374358
call,443.0,2024-03-13,0.0028253424657534248,1.85,1.89,49465,2537,0.173727,0.5831795418640128,0.09377422269901842,-0.8395028111224998,0.08960750513374358
put,444.0,2024-03-13,0.0028253741755454084,1.77,1.8,12801,1254,0.16776,-0.5141574964483063,0.1020984801802043,-0.8225783701815698,0.0928259653354207
call,444.0,2024-03-13,0.0028253741755454084,1.32,1.34,29034,4766,0.169868,0.4858425035516937,0.1020984801802043,-0.8225783701815698,0.0928259653354207
put,445.0,2024-03-13,0.0028253741755454084,2.33,2.39,5302,735,0.163058,-0.6189442914731126,0.10312280679098573,-0.7619023298919956,0.09067800666094344
call,445.0,2024-03-13,0.0028253741755454084,0.89,0.91,41929,4580,0.166519,0.3810557085268874,0.10312280679098573,-0.7619023298919956,0.09067800666094344
put,446.0,2024-03-13,0.0028253424657534248,2.96,3.13,1382,470,0.160195,-0.719873536093942,0.09516116209620105,-0.6642356542776104,0.08104805959097934
call,446.0,2024-03-13,0.0028253741755454084,0.57,0.6,22988,1406,0.163187,0.280126463906058,0.09516116209620105,-0.6642356542776104,0.08104805959097934
put,447.0,2024-03-13,0.0028253424657534248,3.73,3.93,499,1522,0.154677,-0.805350235517588,0.0799239382135123,-0.5468087399902737,0.06623943366175648
call,447.0,2024-03-13,0.0028253741755454084,0.36,0.37,8828,1730,0.161367,0.19464976448241195,0.0799239382135123,-0.5468087399902737,0.06623943366175648
put,448.0,2024-03-13,0.0028253741755454084,4.58,4.8,93,686,0.154908,-0.8693740711518714,0.06203359471156073,-0.43086281882355926,0.05517571489392054
call,448.0,2024-03-13,0.0028253741755454084,0.21,0.23,15610,1921,0.160633,0.13062592884812868,0.06203359471156073,-0.43086281882355926,0.05517571489392054
put,449.0,2024-03-13,0.0028253741755454084,5.49,5.7,25,148,0.148593,-0.9138597016419937,0.045626627002694736,-0.3289367394235656,0.03873277042359048
call,449.0,2024-03-13,0.0028253741755454084,0.13,0.14,9159,1048,0.160311,0.08614029835800624,0.045626627002694736,-0.3289367394235656,0.03873277042359048
put,450.0,2024-03-13,0.0028253424657534248,6.43,6.66,609,215,0.178884,-0.9437163821958197,0.03240521462668122,-0.24545660980781528,0.02912510146101666
call,450.0,2024-03-13,0.0028253741755454084,0.08,0.09,12224,2733,0.162941,0.056283617804180286,0.03240521462668122,-0.24545660980781528,0.02912510146101666
put,451.0,2024-03-13,0.0028253741755454084,7.41,7.64,218,134,0.193887,-0.9641215229750263,0.022265467071480735,-0.17649006646790674,0.021022641564452736
call,451.0,2024-03-13,0.0028253741755454084,0.05,0.06,5870,923,0.168542,0.035878477024973654,0.022265467071480735,-0.17649006646790674,0.021022641564452736
put,452.0,2024-03-13,0.0028253741755454084,8.28,8.74,56,38,0.211037,-0.9781236685704899,0.014656712415175518,-0.12013190190685939,0.014568054152351871
call,452.0,2024-03-13,0.0028253741755454084,0.03,0.04,2396,1048,0.173749,0.02187633142951005,0.014656712415175518,-0.12013190190685939,0.014568054152351871
put,453.0,2024-03-13,0.0028253741755454084,9.28,9.7,26,1,0.231408,-0.9874274914201426,0.009136599721047314,-0.07650673168506011,0.009691355189454565
call,453.0,2024-03-13,0.0028253741755454084,0.02,0.03,2514,1292,0.181874,0.012572508579857344,0.009136599721047314,-0.07650673168506011,0.009691355189454565
put,454.0,2024-03-13,0.0028253741755454084,10.28,10.74,0,0,0.251685,-0.9928780085403415,0.0055462303866784125,-0.04765593090282845,0.006000718798821646
call,454.0,2024-03-13,0.0028253741755454084,0.01,0.02,1983,498,0.181906,0.007121991459658565,0.0055462303866784125,-0.04765593090282845,0.006000718798821646
put,455.0,2024-03-13,0.0028253741755454084,11.28,11.74,5,0,0.27121,-0.9964312275580895,0.0030383520176006378,-0.02608573077672804,0.0029295911013520774
call,455.0,2024-03-13,0.0028253741755454084,0.01,0.02,2231,590,0.197671,0.003568772441910496,0.0030383520176006378,-0.02608573077672804,0.0029295911013520774
put,456.0,2024-03-13,0.0028253741755454084,12.28,12.74,0,1,0.290608,-0.998323049550624,0.0015579087499879049,-0.013364055675605845,0.0016919170491474234
