option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,2.5,2023-12-15,0.011589421613394216,0.0,0.01,0,0,NaN,NaN,NaN,NaN,NaN
call,2.5,2023-12-15,0.010959443176052765,11.2,11.25,0,0,8.578878,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999994801491e-5
put,3.0,2023-12-15,0.010959284627092846,0.0,0.02,0,0,0.0,2.0e-16,1.9916585271973787e-14,0.0,1.999999994801491e-5
call,3.0,2023-12-15,0.010959443176052765,10.65,10.75,0,5,8.662972,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999994801491e-5
put,4.0,2023-12-15,0.010961853120243531,0.0,0.02,0,8,0.0,2.0e-16,1.9916585271973787e-14,0.0,1.9999999982671635e-5
call,4.0,2023-12-15,0.010958935819381024,9.7,9.75,0,12,0.0,1.0000000000000002,1.9916585271973787e-14,0.0,1.9999999982671635e-5
put,5.0,2023-12-15,0.010961853120243531,0.0,0.02,0,34,0.0,2.0e-16,1.9916585271973787e-14,0.0,1.9999999982671635e-5
call,5.0,2023-12-15,0.010958999238964992,8.7,8.8,0,100,5.178177,1.0000000000000002,1.9916585271973787e-14,0.0,1.9999999982671635e-5
put,6.0,2023-12-15,0.011642218417047184,0.0,0.02,0,136,NaN,NaN,NaN,NaN,NaN
call,6.0,2023-12-15,0.010958935819381024,7.7,7.8,0,47,4.311661,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,6.5,2023-12-15,0.010959284627092846,0.0,0.75,0,0,7.938561,2.0e-16,1.9916585271973787e-14,0.0,1.999999999133582e-5
call,6.5,2023-12-15,0.010958935819381024,7.2,7.35,0,0,3.934109,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,7.0,2023-12-15,0.011294583967529173,0.0,0.01,0,12301,NaN,NaN,NaN,NaN,NaN
call,7.0,2023-12-15,0.010958935819381024,6.65,6.95,0,30,3.582113,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,7.5,2023-12-15,0.010959284627092846,0.0,0.39,0,0,5.314946,2.0e-16,1.9916585271973787e-14,0.0,1.999999999133582e-5
call,7.5,2023-12-15,0.01095896752917301,6.2,6.3,0,0,3.252177,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,8.0,2023-12-15,0.01096251902587519,0.0,0.01,3,820,2.27505,2.0e-16,1.9916585271973787e-14,0.0,1.999999999133582e-5
call,8.0,2023-12-15,0.010959030948756976,5.7,5.8,0,22,2.94431,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,8.5,2023-12-15,0.010959284627092846,0.0,0.39,0,0,4.438773,2.0e-16,1.9916585271973787e-14,0.0,1.999999999133582e-5
call,8.5,2023-12-15,0.010958935819381024,5.15,5.3,0,38,2.655757,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999999133582e-5
put,9.0,2023-12-15,0.010964294774226281,0.0,0.01,0,2567,1.823172,2.0e-16,1.9916585271973787e-14,0.0,1.999999997400745e-5
call,9.0,2023-12-15,0.010958935819381024,4.7,4.8,0,27,2.382319,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999997400745e-5
put,9.5,2023-12-15,0.010959030948756976,0.0,0.21,0,13756,2.983471,2.0e-16,1.9916585271973787e-14,0.0,1.999999997400745e-5
call,9.5,2023-12-15,0.010959094368340944,4.2,4.3,0,13737,2.118327,1.0000000000000002,1.9916585271973787e-14,0.0,1.999999997400745e-5
put,10.0,2023-12-15,0.010964294774226281,0.0,0.01,53,26003,1.409291,2.0e-16,1.9916585271973787e-14,0.0,1.9999999978339546e-5
call,10.0,2023-12-15,0.010958935819381024,3.7,3.8,0,570,1.868184,1.0000000000000002,1.9916585271973787e-14,0.0,1.9999999978339546e-5
call,10.5,2023-12-15,0.010958999238964992,3.2,3.3,0,11,1.624259,1.0000000000000002,1.9916585271973787e-14,0.0,1.9999999978339546e-5
put,10.5,2023-12-15,0.010961821410451548,0.0,0.02,0,26,1.357562,2.0e-16,1.9916585271973787e-14,0.0,1.9999999978339546e-5
put,11.0,2023-12-15,0.010964928970065957,0.0,0.01,41,39366,1.029191,2.0e-16,1.9916585271973787e-14,0.0,1.9999999978339546e-5
