option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,290.0,2023-12-15,0.01099714611872146,0.0,0.01,0,15,2.201547,-2.0e-16,-2.7356377040462755e-15,-0.06013291868832692,2.0000036087534685e-5
call,290.0,2023-12-15,0.010959126078132927,332.5,336.25,0,0,4.600486,0.9999999999999998,-2.7356377040462755e-15,-0.06013291868832692,2.0000036087534685e-5
put,300.0,2023-12-15,0.010959601725012685,0.0,0.01,0,7,2.108781,-2.0e-16,-2.7524764088877708e-15,-0.062206467609327805,2.0000034614574084e-5
call,300.0,2023-12-15,0.010958935819381024,322.95,326.3,0,0,4.418728,0.9999999999999998,-2.7524764088877708e-15,-0.062206467609327805,2.0000034614574084e-5
put,310.0,2023-12-15,0.011001870877727042,0.0,0.01,0,0,2.019113,-3.0e-16,-3.844436894187301e-15,-0.06428001652926198,2.0000033141613482e-5
call,310.0,2023-12-15,0.010958935819381024,312.0,315.65,0,0,4.215524,0.9999999999999997,-3.844436894187301e-15,-0.06428001652926198,2.0000033141613482e-5
put,320.0,2023-12-15,0.011001870877727042,0.0,0.01,0,0,1.932345,-8.0e-16,-8.357223903647902e-15,-0.06635356544919616,2.0000031668652884e-5
call,320.0,2023-12-15,0.010958999238964992,302.3,306.2,0,2,4.064659,0.9999999999999992,-8.357223903647902e-15,-0.06635356544919616,2.0000031668652884e-5
put,330.0,2023-12-15,0.010977898274987316,0.0,0.01,0,0,1.848301,-5.9e-15,-3.816619979542429e-15,-0.06842711436983674,2.0000031668652884e-5
call,330.0,2023-12-15,0.01095896752917301,292.2,296.35,0,0,3.909729,0.9999999999999941,-3.816619979542429e-15,-0.06842711436983674,2.0000031668652884e-5
put,340.0,2023-12-15,0.011554794520547945,0.0,0.01,0,0,NaN,NaN,NaN,NaN,NaN
call,340.0,2023-12-15,0.01095896752917301,281.95,286.5,0,0,3.750882,0.9999999999999941,-2.6798387894149472e-15,-0.07050066329012412,2.0000030195692285e-5
put,350.0,2023-12-15,0.011554794520547945,0.0,0.01,0,5,NaN,NaN,NaN,NaN,NaN
call,350.0,2023-12-15,0.01095906265854896,272.1,276.55,0,1,3.588238,0.9999999999999993,-7.2374465037035e-15,-0.0725742122100512,2.0000028722731684e-5
put,360.0,2023-12-15,0.011554794520547945,0.0,0.01,0,35,NaN,NaN,NaN,NaN,NaN
call,360.0,2023-12-15,0.010958999238964992,262.6,266.05,0,0,3.379313,0.9999999999999997,-3.8554151039906784e-15,-0.07464776113069888,2.0000029459211985e-5
call,365.0,2023-12-15,0.01095896752917301,256.9,262.0,0,2,3.365946,0.9999999999999998,-2.7356377040462755e-15,-0.07568453559119934,2.0000027986251386e-5
put,365.0,2023-12-15,0.0109779299847793,0.0,0.06,0,7,1.817791,-2.0e-16,-2.7356377040462755e-15,-0.07568453559119934,2.0000027986251386e-5
put,370.0,2023-12-15,0.0109779299847793,0.0,0.06,0,7,1.775082,-4.0e-16,-5.5325223465246526e-15,-0.07672131005098982,2.0000028354491537e-5
call,370.0,2023-12-15,0.01095896752917301,252.4,256.25,0,2,3.038819,0.9999999999999996,-5.5325223465246526e-15,-0.07672131005098982,2.0000028354491537e-5
put,375.0,2023-12-15,0.01095896752917301,0.0,0.06,0,5,1.732961,-4.0e-16,-4.434866451528587e-15,-0.0777580845114867,2.0000028354491537e-5
call,375.0,2023-12-15,0.010958999238964992,247.15,251.5,0,0,3.23137,0.9999999999999996,-4.434866451528587e-15,-0.0777580845114867,2.0000028354491537e-5
put,380.0,2023-12-15,0.011491882293252157,0.0,0.01,5,55,NaN,NaN,NaN,NaN,NaN
call,380.0,2023-12-15,0.010959094368340944,242.2,245.95,0,0,3.103432,0.9999999999999998,-2.727383436967111e-15,-0.07879485897145379,2.0000027986251386e-5
put,385.0,2023-12-15,0.01095896752917301,0.0,0.06,0,26,1.649572,-6.0e-16,-6.6691384513105516e-15,-0.07983163343142088,2.0000028354491537e-5
call,385.0,2023-12-15,0.010959030948756976,236.9,241.25,0,0,3.084323,0.9999999999999994,-6.6691384513105516e-15,-0.07983163343142088,2.0000028354491537e-5
put,390.0,2023-12-15,0.01095896752917301,0.0,0.06,0,10,1.608246,-4.0e-16,-5.003174503921536e-15,-0.08086840789156458,2.0000026145050638e-5
call,390.0,2023-12-15,0.01095896752917301,232.35,238.8,0,0,2.950752,0.9999999999999996,-5.003174503921536e-15,-0.08086840789156458,2.0000026145050638e-5
put,395.0,2023-12-15,0.01095896752917301,0.0,0.06,0,9,1.567456,-3.0e-16,-3.844436894187301e-15,-0.08190518235188486,2.0000026513290788e-5
call,395.0,2023-12-15,0.010959094368340944,227.3,231.55,0,0,2.945645,0.9999999999999997,-3.844436894187301e-15,-0.08190518235188486,2.0000026513290788e-5
put,400.0,2023-12-15,0.010958999238964992,0.0,0.06,0,7,1.527185,-6.0e-16,-6.1118086087209785e-15,-0.08294195681167178,2.0000026145050638e-5
call,400.0,2023-12-15,0.01095896752917301,222.2,226.5,0,2,2.884319,0.9999999999999994,-6.1118086087209785e-15,-0.08294195681167178,2.0000026145050638e-5
