option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
call,3.0,2023-12-15,0.010959126078132927,11.75,11.8,0,0,7.030966,1.0,7.474624425076041e-15,-0.0014277868185445285,1.9999999794902598e-5
put,3.0,2023-12-15,0.011677511415525114,0.0,0.01,0,0,NaN,NaN,NaN,NaN,NaN
put,4.0,2023-12-15,0.010959126078132927,0.0,0.16,0,0,0.0,0.0,1.315174708965065e-13,-0.0019037157580630531,1.99999998404798e-5
call,4.0,2023-12-15,0.010959126078132927,10.75,10.8,0,0,6.901259,1.0,1.315174708965065e-13,-0.0019037157580630531,1.99999998404798e-5
put,5.0,2023-12-15,0.010959252917300863,0.0,0.16,0,10,0.0,0.0,1.9584621405943327e-13,-0.002379644697581799,1.99999998632684e-5
call,5.0,2023-12-15,0.010959126078132927,9.75,9.8,0,0,5.758999,1.0,1.9584621405943327e-13,-0.002379644697581799,1.99999998632684e-5
put,6.0,2023-12-15,0.010959126078132927,0.0,0.16,0,0,0.0,0.0,9.319099292850295e-15,-0.0028555736370780137,1.99999998632684e-5
call,6.0,2023-12-15,0.01095906265854896,8.75,8.8,0,0,4.835572,1.0,9.319099292850295e-15,-0.0028555736370780137,1.99999998632684e-5
put,7.0,2023-12-15,0.010959284627092846,0.0,0.16,0,3,4.87808,0.0,1.324431610153811e-13,-0.003331502576596538,1.9999999851874095e-5
call,7.0,2023-12-15,0.010959126078132927,7.75,7.8,0,0,4.063137,1.0,1.324431610153811e-13,-0.003331502576596538,1.9999999851874095e-5
put,8.0,2023-12-15,0.010959189497716895,0.0,0.16,0,50,4.126502,0.0,1.6413777940219173e-13,-0.003807431516104019,1.99999998176912e-5
call,8.0,2023-12-15,0.010959126078132927,6.75,6.8,0,2,3.399447,1.0,1.6413777940219173e-13,-0.003807431516104019,1.99999998176912e-5
put,8.5,2023-12-15,0.010959126078132927,0.0,0.16,0,0,3.785195,0.0,3.918305908231761e-14,-0.004045395985852125,1.9999999829085504e-5
call,8.5,2023-12-15,0.010959094368340944,6.25,6.3,0,0,3.099654,1.0,3.918305908231761e-14,-0.004045395985852125,1.9999999829085504e-5
put,9.0,2023-12-15,0.010959126078132927,0.0,0.16,0,9,3.457661,0.0,1.3336194576428075e-13,-0.00428336045561702,1.99999998632684e-5
call,9.0,2023-12-15,0.010959030948756976,5.75,5.8,0,5,2.814555,1.0,1.3336194576428075e-13,-0.00428336045561702,1.99999998632684e-5
put,9.5,2023-12-15,0.010959284627092846,0.0,0.16,0,0,3.148818,0.0,1.9584621405943327e-13,-0.004521324925376283,1.99999998176912e-5
call,9.5,2023-12-15,0.01095906265854896,5.25,5.3,0,0,2.542494,1.0,1.9584621405943327e-13,-0.004521324925376283,1.99999998176912e-5
put,10.0,2023-12-15,0.010959284627092846,0.0,0.09,0,14788,2.484224,0.0,1.0166732737747015e-13,-0.004759289395130023,1.99999998404798e-5
call,10.0,2023-12-15,0.01095906265854896,4.75,4.8,0,6,2.284944,1.0,1.0166732737747015e-13,-0.004759289395130023,1.99999998404798e-5
call,10.5,2023-12-15,0.010959094368340944,4.25,4.3,0,0,2.03995,1.0,7.087076656867219e-14,-0.004997253864878129,1.9999999886056997e-5
put,10.5,2023-12-15,0.010959284627092846,0.0,0.16,0,0,2.572214,0.0,7.087076656867219e-14,-0.004997253864878129,1.9999999886056997e-5
put,11.0,2023-12-15,0.01095982369355657,0.0,0.03,0,5768,1.577633,-1.4598e-12,1.5336699242967803e-11,-0.005235218335458206,1.9999999640510437e-5
