option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
call,185.0,2023-12-15,0.010958935819381024,66.35,68.75,22,654,1.512662,1.0,-2.0681147784405642e-16,-0.07168750462249006,2.0000006941514778e-5
call,187.5,2023-12-15,0.010958999238964992,64.05,65.7,0,0,1.55403,1.000000000000002,7.812188927190264e-15,-0.07265625468510004,2.000000654485679e-5
put,187.5,2023-12-15,0.010958904109589041,0.0,0.75,0,95,1.702249,2.0e-15,7.812188927190264e-15,-0.07265625468510004,2.000000654485679e-5
call,190.0,2023-12-15,0.010958935819381024,61.6,62.95,0,117,1.259619,1.0000000000000016,5.79247806595689e-15,-0.07362500474753164,2.0000006743185784e-5
put,190.0,2023-12-15,0.011667300862506343,0.0,0.02,3,1140,NaN,NaN,NaN,NaN,NaN
call,192.5,2023-12-15,0.010958935819381024,59.0,60.4,0,5,1.204354,0.9999999999999991,3.276347258424741e-15,-0.07459375480978309,2.0e-5
put,192.5,2023-12-15,0.010958935819381024,0.0,0.75,0,7,1.576357,-9.0e-16,3.276347258424741e-15,-0.07459375480978309,2.0e-5
put,195.0,2023-12-15,0.01166837899543379,0.0,0.01,0,1162,NaN,NaN,NaN,NaN,NaN
call,195.0,2023-12-15,0.010958935819381024,56.7,57.9,23,742,1.149819,0.999999999999524,4.1986782107511444e-13,-0.07556250487667425,2.0000013227005105e-5
call,197.5,2023-12-15,0.010958999238964992,54.1,55.75,0,0,1.145278,0.9999999999994585,5.073438276621562e-13,-0.07653125493986442,2.0000010812148982e-5
put,197.5,2023-12-15,0.010958904109589041,0.0,0.75,0,333,1.453815,-5.415e-13,5.073438276621562e-13,-0.07653125493986442,2.0000010812148982e-5
put,200.0,2023-12-15,0.010965531456113647,0.0,0.01,50,3106,0.775446,-5.62245e-10,3.9773437917890346e-10,-0.07750000997179171,2.0001087990578975e-5
call,200.0,2023-12-15,0.010958935819381024,51.65,53.65,13,1156,1.09108,0.999999999437755,3.9773437917890346e-10,-0.07750000997179171,2.0001087990578975e-5
call,202.5,2023-12-15,0.010958935819381024,48.9,50.75,0,1279,1.265802,0.9999999972347605,1.8985024352246707e-9,-0.07846877811698588,2.0007028839910488e-5
put,202.5,2023-12-15,0.010958935819381024,0.0,0.11,0,1333,0.961886,-2.7652395e-9,1.8985024352246707e-9,-0.07846877811698588,2.0007028839910488e-5
put,205.0,2023-12-15,0.010958935819381024,0.0,0.12,12,197,0.92552,-1.80984705e-8,1.1762944434683478e-8,-0.07943764744128536,2.002713694162978e-5
call,205.0,2023-12-15,0.010958999238964992,46.7,47.95,1,10,0.984753,0.9999999819015295,1.1762944434683478e-8,-0.07943764744128536,2.002713694162978e-5
call,207.5,2023-12-15,0.01095896752917301,44.0,45.6,0,20,1.344211,0.999999822631137,1.044114038508581e-7,-0.08040755522146711,2.0236581390841646e-5
put,207.5,2023-12-15,0.010959157787924912,0.0,0.04,2,157,0.763828,-1.77368863e-7,1.044114038508581e-7,-0.08040755522146711,2.0236581390841646e-5
put,210.0,2023-12-15,0.010958935819381024,0.01,0.1,67,2663,0.810608,-6.063109314e-7,3.4619789628425616e-7,-0.08137917766277486,2.117028227579334e-5
call,210.0,2023-12-15,0.010958935819381024,41.35,42.95,4,2683,1.025304,0.9999993936890686,3.4619789628425616e-7,-0.08137917766277486,2.117028227579334e-5
call,212.5,2023-12-15,0.01095896752917301,39.0,41.0,1,18,0.990211,0.9999981490946508,1.0295973232707994e-6,-0.08235565841833861,2.312353931647113e-5
put,212.5,2023-12-15,0.010959221207508878,0.0,0.15,0,462,0.81243,-1.8509053492e-6,1.0295973232707994e-6,-0.08235565841833861,2.312353931647113e-5
put,215.0,2023-12-15,0.010958935819381024,0.01,0.05,2,543,0.604261,-1.67395827837e-5,8.007230486679176e-6,-0.08341211658015389,4.237188439207137e-5
call,215.0,2023-12-15,0.010958935819381024,36.55,37.95,0,71,0.81155,0.9999832604172163,8.007230486679176e-6,-0.08341211658015389,4.237188439207137e-5
call,217.5,2023-12-15,0.010958935819381024,34.1,35.4,0,186,0.759455,0.9999391134311082,2.6995075333267193e-5,-0.08461663481000589,8.606797670480522e-5
put,217.5,2023-12-15,0.010959189497716895,0.02,0.04,24,1439,0.575551,-6.08865688918e-5,2.6995075333267193e-5,-0.08461663481000589,8.606797670480522e-5
put,220.0,2023-12-15,0.010958935819381024,0.01,0.08,2,2059,0.544905,-0.0001941374854563,7.971982400445779e-5,-0.08623899297793743,0.00022879263471920332
call,220.0,2023-12-15,0.010958935819381024,31.85,33.7,15,3734,0.707994,0.9998058625145437,7.971982400445779e-5,-0.08623899297793743,0.00022879263471920332
call,222.5,2023-12-15,0.01095896752917301,29.25,30.4,0,105,0.657161,0.9994334731019964,0.00021437697772757353,-0.08887094642805281,0.0006031221441841412
put,222.5,2023-12-15,0.010958935819381024,0.02,0.1,0,527,0.531297,-0.0005665268980036,0.00021437697772757353,-0.08887094642805281,0.0006031221441841412
put,225.0,2023-12-15,0.01095896752917301,0.02,0.07,6,956,0.476522,-0.0014894708222932,0.0005180998104326564,-0.09359218191629798,0.001519933867321688
call,225.0,2023-12-15,0.010958935819381024,26.8,28.05,6,501,0.673822,0.9985105291777068,0.0005180998104326564,-0.09359218191629798,0.001519933867321688
call,227.5,2023-12-15,0.01095896752917301,24.2,25.15,0,399,0.684738,0.9965981470193414,0.0010966526365138538,-0.1015107126724661,0.0026840088309852865
put,227.5,2023-12-15,0.010958935819381024,0.03,0.06,5,586,0.446082,-0.0034018529806586,0.0010966526365138538,-0.1015107126724661,0.0026840088309852865
put,230.0,2023-12-15,0.010959379756468797,0.05,0.08,39,1575,0.422487,-0.0068352238316782,0.0020673301769944205,-0.11336644870807666,0.005769062004916239
call,230.0,2023-12-15,0.010959126078132927,22.05,22.8,25,5242,0.505364,0.9931647761683218,0.0020673301769944205,-0.11336644870807666,0.005769062004916239
call,232.5,2023-12-15,0.01095896752917301,19.55,20.55,2,300,0.476545,0.9865165275068499,0.003771373007755385,-0.13311258195238473,0.009209631971535678
put,232.5,2023-12-15,0.010958935819381024,0.05,0.1,120,293,0.386997,-0.0134834724931501,0.003771373007755385,-0.13311258195238473,0.009209631971535678
put,235.0,2023-12-15,0.010958935819381024,0.07,0.12,126,1230,0.35999,-0.0248964666257532,0.0064259636914963565,-0.16185214581772883,0.017098838129100926
call,235.0,2023-12-15,0.010958935819381024,16.7,17.95,26,789,0.425206,0.9751035333742468,0.0064259636914963565,-0.16185214581772883,0.017098838129100926
call,237.5,2023-12-15,0.010959030948756976,14.25,15.65,3,500,0.389609,0.9570985035634454,0.010242733067465069,-0.19935739729558297,0.02460717601957576
put,237.5,2023-12-15,0.010958935819381024,0.1,0.15,270,562,0.332333,-0.0429014964365546,0.010242733067465069,-0.19935739729558297,0.02460717601957576
put,240.0,2023-12-15,0.010958935819381024,0.17,0.21,442,1899,0.307873,-0.0698838055478851,0.015445125404096378,-0.244449002450029,0.03907241510105117
call,240.0,2023-12-15,0.010958935819381024,12.15,12.9,61,2961,0.258585,0.9301161944521149,0.015445125404096378,-0.244449002450029,0.03907241510105117
call,242.5,2023-12-15,0.010958935819381024,9.9,10.8,26,132,0.23853,0.89114854615999,0.022230835317615143,-0.29383689207878866,0.050832045587480515
put,242.5,2023-12-15,0.010958935819381024,0.27,0.33,148,1581,0.288319,-0.10885145384001,0.022230835317615143,-0.29383689207878866,0.050832045587480515
put,245.0,2023-12-15,0.010958935819381024,0.49,0.57,1165,1790,0.273551,-0.1630338303049053,0.03069356067373038,-0.3420195246472373,0.06953625857847401
call,245.0,2023-12-15,0.010958935819381024,7.5,8.05,36,2831,0.25176,0.8369661696950947,0.03069356067373038,-0.3420195246472373,0.06953625857847401
call,247.5,2023-12-15,0.010958935819381024,5.65,5.9,14,239,0.246469,0.7616298385915222,0.040662878306167556,-0.3819839216498769,0.08202488405748262
put,247.5,2023-12-15,0.010958935819381024,0.91,0.96,523,1056,0.263584,-0.2383701614084778,0.040662878306167556,-0.3819839216498769,0.08202488405748262
put,250.0,2023-12-15,0.010958935819381024,1.63,1.7,386,5871,0.258121,-0.3411283909915164,0.05075646357341939,-0.4049290168833642,0.0970462658530102
call,250.0,2023-12-15,0.010958935819381024,3.95,4.05,364,3035,0.245938,0.6588716090084836,0.05075646357341939,-0.4049290168833642,0.0970462658530102
call,252.5,2023-12-15,0.010958935819381024,2.54,2.64,882,1903,0.246323,0.5278455136514009,0.05737334593626331,-0.39792452585335913,0.10541808177498614
put,252.5,2023-12-15,0.010958935819381024,2.7,2.83,405,1306,0.259837,-0.4721544863485991,0.05737334593626331,-0.39792452585335913,0.10541808177498614
put,255.0,2023-12-15,0.010958935819381024,4.15,4.35,55,801,0.261423,-0.6168471497816893,0.05606488661945051,-0.35552808941755487,0.0979973054306226
call,255.0,2023-12-15,0.010958935819381024,1.53,1.64,4890,6483,0.250005,0.3831528502183107,0.05606488661945051,-0.35552808941755487,0.0979973054306226
call,257.5,2023-12-15,0.010958904109589041,0.9,0.96,4510,2085,0.257006,0.253722513395084,0.04642671900939413,-0.2875483061916808,0.08411163490881349
put,257.5,2023-12-15,0.010958935819381024,6.0,6.3,6,346,0.266556,-0.746277486604916,0.04642671900939413,-0.2875483061916808,0.08411163490881349
put,260.0,2023-12-15,0.010958935819381024,7.85,8.6,14,841,0.266991,-0.8414769000917552,0.0338388336446045,-0.21664726556267083,0.058940709069583715
call,260.0,2023-12-15,0.010958935819381024,0.51,0.56,1493,2847,0.26691,0.15852309990824476,0.0338388336446045,-0.21664726556267083,0.058940709069583715
call,262.5,2023-12-15,0.010958935819381024,0.28,0.34,1372,207,0.274918,0.09648475928087769,0.022841838505064382,-0.15573861958827115,0.044150318345211534
put,262.5,2023-12-15,0.01095931633688483,10.05,11.1,0,5,0.290328,-0.9035152407191223,0.022841838505064382,-0.15573861958827115,0.044150318345211534
put,265.0,2023-12-15,0.010958935819381024,12.55,13.4,4,552,0.324481,-0.9422612063709658,0.014741643409411878,-0.10757059369337384,0.030357815988100022
call,265.0,2023-12-15,0.010958935819381024,0.17,0.21,275,1549,0.28877,0.057738793629034196,0.014741643409411878,-0.10757059369337384,0.030357815988100022
call,267.5,2023-12-15,0.010958935819381024,0.09,0.14,165,79,0.301114,0.03365238747818898,0.009158101926111786,-0.07107841761783319,0.01790118015556144
put,267.5,2023-12-15,0.01095896752917301,14.75,15.8,0,0,0.370852,-0.966347612521811,0.009158101926111786,-0.07107841761783319,0.01790118015556144
put,270.0,2023-12-15,0.010959094368340944,17.3,18.5,0,0,0.501746,-0.9806926425658677,0.005535703019601313,-0.04556833548790945,0.012008585247861369
call,270.0,2023-12-15,0.01095896752917301,0.06,0.09,296,798,0.316849,0.019307357434132217,0.005535703019601313,-0.04556833548790945,0.012008585247861369
call,272.5,2023-12-15,0.010958935819381024,0.04,0.07,61,79,0.347507,0.010066180528127876,0.00308227666021223,-0.026217872833024427,0.006284721641734234
put,272.5,2023-12-15,0.01095896752917301,19.7,20.75,0,2,0.299589,-0.9899338194718721,0.00308227666021223,-0.026217872833024427,0.006284721641734234
put,275.0,2023-12-15,0.010958935819381024,22.35,23.5,0,3,0.556691,-0.9946653337819121,0.001711881315898828,-0.015167541104033453,0.0036911876353225635
call,275.0,2023-12-15,0.010958935819381024,0.03,0.06,83,2235,0.362575,0.005334666218087862,0.001711881315898828,-0.015167541104033453,0.0036911876353225635
call,277.5,2023-12-15,0.010958935819381024,0.0,0.05,10,99,0.368952,0.002566911383266534,0.000871179102311035,-0.007896857161779052,0.002148070306696613
put,277.5,2023-12-15,0.010958999238964992,24.2,26.25,0,0,0.583559,-0.9974330886167335,0.000871179102311035,-0.007896857161779052,0.002148070306696613
put,280.0,2023-12-15,0.010959030948756976,27.3,28.55,0,0,0.553667,-0.9994510125845306,0.00022054995344279144,-0.0017740721330348,0.000465949679287093
call,280.0,2023-12-15,0.010959221207508878,0.0,0.14,3,518,0.507016,0.0005489874154693742,0.00022054995344279144,-0.0017740721330348,0.000465949679287093
call,282.5,2023-12-15,0.010959221207508878,0.0,0.43,0,17,0.666797,8.368080991016271e-5,3.932398889638973e-5,-0.0002837748340482728,9.241558938466369e-5
put,282.5,2023-12-15,0.01095906265854896,29.25,31.05,0,0,0.591394,-0.9999163191900898,3.932398889638973e-5,-0.0002837748340482728,9.241558938466369e-5
put,285.0,2023-12-15,0.01095906265854896,32.15,33.7,0,0,0.83218,-0.9999390641360745,2.7675550437241246e-5,-0.0002232156671628033,8.950960712098654e-5
call,285.0,2023-12-15,0.010959348046676814,0.01,0.1,22,214,0.495423,6.093586392547922e-5,2.7675550437241246e-5,-0.0002232156671628033,8.950960712098654e-5
call,287.5,2023-12-15,0.010958935819381024,0.0,0.75,0,4,0.842942,3.488395785766485e-6,1.9159437994409136e-6,-1.3115579697483113e-5,2.333544865523445e-5
put,287.5,2023-12-15,0.010958935819381024,34.85,36.05,0,0,0.862457,-0.9999965116042142,1.9159437994409136e-6,-1.3115579697483113e-5,2.333544865523445e-5
put,290.0,2023-12-15,0.010958935819381024,37.3,38.75,0,0,0.787952,-0.9999991457105263,4.894379608627419e-7,-3.3810943170675248e-6,2.1248672255640685e-5
call,290.0,2023-12-15,0.010958904109589041,0.0,0.75,1,420,0.885193,8.542894737359804e-7,4.894379608627419e-7,-3.3810943170675248e-6,2.1248672255640685e-5
call,295.0,2023-12-15,0.010958904109589041,0.0,0.95,0,42,1.020378,2.3572498531722482e-8,1.500478091438229e-8,-1.0206101037249345e-7,2.0032647599169413e-5
put,295.0,2023-12-15,0.010958999238964992,41.45,43.6,0,0,0.809519,-0.9999999764275015,1.500478091438229e-8,-1.0206101037249345e-7,2.0032647599169413e-5
put,300.0,2023-12-15,0.010958999238964992,47.25,48.7,0,0,0.960727,-0.9999999914438235,5.241876046717557e-9,-4.1075295422449715e-8,2.0014063778407958e-5
call,300.0,2023-12-15,0.011638920598680873,0.0,0.02,0,159,NaN,NaN,NaN,NaN,NaN
put,305.0,2023-12-15,0.01095896752917301,52.0,53.5,0,0,1.095931,-0.9999999998958994,7.071260699383031e-11,-5.347659949373344e-10,2.0000159303772652e-5
call,305.0,2023-12-15,0.01095931633688483,0.0,0.4,0,13,0.99519,1.0410056791563008e-10,7.071260699383031e-11,-5.347659949373344e-10,2.0000159303772652e-5
put,310.0,2023-12-15,0.010958935819381024,57.25,58.8,0,0,1.104789,-0.9999999999996291,2.807151772514162e-13,-2.0054970847907636e-12,2.000000056619351e-5
call,310.0,2023-12-15,0.010958935819381024,0.0,0.75,0,3,1.197409,3.7096285189879264e-13,2.807151772514162e-13,-2.0054970847907636e-12,2.000000056619351e-5
put,320.0,2023-12-15,0.010958999238964992,67.3,68.45,0,0,1.144491,-1.0,1.9376054239530573e-17,-1.4025711501471412e-16,2.000000000004282e-5
call,320.0,2023-12-15,0.010959157787924912,0.0,0.75,0,0,1.341158,2.318475274466151e-17,1.9376054239530573e-17,-1.4025711501471412e-16,2.000000000004282e-5
put,330.0,2023-12-15,0.010958935819381024,77.1,78.75,0,0,1.639523,-1.0,8.921272625563216e-23,-6.486181712310471e-22,2.0e-5
call,330.0,2023-12-15,0.01095931633688483,0.0,0.75,0,0,1.474257,9.772176702296989e-23,8.921272625563216e-23,-6.486181712310471e-22,2.0e-5
put,340.0,2023-12-15,0.010958999238964992,87.3,88.6,0,0,1.523052,-1.0,5.140823899760925e-30,-3.7949278433332944e-29,2.0e-5
call,340.0,2023-12-15,0.01095931633688483,0.0,0.75,0,0,1.603353,5.2706445522379275e-30,5.140823899760925e-30,-3.7949278433332944e-29,2.0e-5
put,350.0,2023-12-15,0.010958935819381024,96.3,99.0,0,0,1.764159,-1.0,0.0,0.0,2.0e-5
call,350.0,2023-12-15,0.010959252917300863,0.0,0.75,0,0,1.726985,0.0,0.0,0.0,2.0e-5
put,360.0,2023-12-15,0.010958935819381024,107.05,108.55,0,0,2.021539,-1.0,0.0,0.0,2.0e-5
call,360.0,2023-12-15,0.010958999238964992,0.0,0.75,0,0,1.843369,0.0,0.0,0.0,2.0e-5
put,370.0,2023-12-15,0.010959221207508878,117.2,118.75,0,0,2.045695,-1.0,0.0,0.0,2.0e-5
call,370.0,2023-12-15,0.01095941146626078,0.0,0.75,0,0,1.956577,0.0,0.0,0.0,2.0e-5
put,380.0,2023-12-15,0.010958935819381024,126.45,128.8,0,0,2.089283,-1.0,0.0,0.0,2.0e-5
call,380.0,2023-12-15,0.01095941146626078,0.0,0.75,0,0,2.066364,0.0,0.0,0.0,2.0e-5
put,390.0,2023-12-15,0.01095896752917301,136.95,138.55,0,0,2.221416,-1.0,0.0,0.0,2.0e-5
call,390.0,2023-12-15,0.010959094368340944,0.0,0.75,0,0,2.168513,0.0,0.0,0.0,2.0e-5
put,115.0,2023-12-22,0.030142567224759005,0.0,0.01,0,0,1.459116,-5.4e-15,-1.3555034547305784e-15,-0.028746682570030668,1.999999041899462e-5
call,115.0,2023-12-22,0.03013704972095383,136.25,138.55,0,0,2.105103,0.9999999999999946,-1.3555034547305784e-15,-0.028746682570030668,1.999999041899462e-5
put,120.0,2023-12-22,0.030138096144089296,0.0,0.15,0,0,1.802545,0.0,1.535542761520606e-15,-0.02999653833387061,1.9999989221368945e-5
call,120.0,2023-12-22,0.03013704972095383,131.2,134.0,0,0,2.681609,1.0,1.535542761520606e-15,-0.02999653833387061,1.9999989221368945e-5
put,125.0,2023-12-22,0.03013704972095383,0.0,0.19,0,0,1.764231,-2.3e-15,8.649366151866442e-16,-0.031246394097777394,1.9999989820181784e-5
call,125.0,2023-12-22,0.03013704972095383,126.8,127.95,0,0,2.183629,0.9999999999999977,8.649366151866442e-16,-0.031246394097777394,1.9999989820181784e-5
put,130.0,2023-12-22,0.03013879375951294,0.0,0.15,0,2,1.622558,-6.7e-15,2.3505279605293773e-15,-0.03249624986168353,1.9999989420973228e-5
call,130.0,2023-12-22,0.03013704972095383,121.75,122.95,0,0,1.94195,0.9999999999999933,2.3505279605293773e-15,-0.03249624986168353,1.9999989420973228e-5
put,135.0,2023-12-22,0.03013704972095383,0.0,0.15,0,0,1.537855,-2.6e-15,9.669759621424563e-17,-0.033746105625653916,1.999999021939034e-5
call,135.0,2023-12-22,0.030137176560121767,116.8,118.9,0,0,2.002564,0.9999999999999974,9.669759621424563e-17,-0.033746105625653916,1.999999021939034e-5
put,140.0,2023-12-22,0.03014285261288686,0.0,0.15,0,0,1.45633,0.0,1.5932409581194933e-15,-0.034995961389527284,1.999999041899462e-5
call,140.0,2023-12-22,0.030137018011161847,111.45,113.0,0,0,1.609222,1.0,1.5932409581194933e-15,-0.034995961389527284,1.999999041899462e-5
put,145.0,2023-12-22,0.030872938863521056,0.0,0.04,0,26,NaN,NaN,NaN,NaN,NaN
call,145.0,2023-12-22,0.030137018011161847,106.8,108.0,0,0,1.685971,0.9999999999999928,1.546629151683162e-16,-0.03624581715343342,1.9999990019786064e-5
put,150.0,2023-12-22,0.03013704972095383,0.0,0.15,0,0,1.301942,-6.7e-15,2.3614799770918918e-15,-0.037495672917371686,1.9999990019786064e-5
call,150.0,2023-12-22,0.030137113140537797,101.15,103.1,0,2,1.65177,0.9999999999999933,2.3614799770918918e-15,-0.037495672917371686,1.9999990019786064e-5
put,155.0,2023-12-22,0.030142757483510908,0.0,0.04,0,37,1.055899,-4.8e-15,1.2568025569128084e-16,-0.03874552868121292,1.9999989820181784e-5
call,155.0,2023-12-22,0.03013704972095383,96.4,98.3,0,2,1.364156,0.9999999999999952,1.2568025569128084e-16,-0.03874552868121292,1.9999989820181784e-5
put,160.0,2023-12-22,0.03014269406392694,0.0,0.11,0,11,1.110378,-4.3e-15,1.5932409581194933e-15,-0.03999538444515119,1.9999989820181784e-5
call,160.0,2023-12-22,0.030137113140537797,91.6,93.7,0,0,1.444173,0.9999999999999957,1.5932409581194933e-15,-0.03999538444515119,1.9999989820181784e-5
put,165.0,2023-12-22,0.03013704972095383,0.0,0.19,0,6,1.119679,-5.83e-14,3.1693362090288736e-14,-0.041245240209317566,2.0000010528663673e-5
call,165.0,2023-12-22,0.030137018011161847,86.55,88.5,0,0,1.406171,0.9999999999999417,3.1693362090288736e-14,-0.041245240209317566,2.0000010528663673e-5
put,170.0,2023-12-22,0.03013704972095383,0.0,0.15,0,4,1.016605,-6.8651e-12,3.290044197963575e-12,-0.0424950960086414,2.0000018762802206e-5
call,170.0,2023-12-22,0.030137018011161847,81.9,83.15,0,3,1.163563,0.9999999999931349,3.290044197963575e-12,-0.0424950960086414,2.0000018762802206e-5
call,175.0,2023-12-22,0.03013704972095383,76.65,79.0,0,6,1.247952,0.9999999999374503,2.9524946606486716e-11,-0.04374495203690413,2.0000180396233397e-5
put,175.0,2023-12-22,0.030137018011161847,0.0,0.19,0,113,0.980593,-6.25497e-11,2.9524946606486716e-11,-0.04374495203690413,2.0000180396233397e-5
put,180.0,2023-12-22,0.030137018011161847,0.0,0.15,0,210,0.885579,-3.6673218e-9,1.5233463629769102e-9,-0.04499482361221493,2.001063993558886e-5
call,180.0,2023-12-22,0.030137018011161847,71.9,73.35,0,10,1.004398,0.9999999963326782,1.5233463629769102e-9,-0.04499482361221493,2.001063993558886e-5
put,185.0,2023-12-22,0.030137018011161847,0.0,0.15,0,138,0.82133,-3.40221281e-8,1.3461301077053076e-8,-0.04624480053490966,2.011694116451949e-5
call,185.0,2023-12-22,0.03013704972095383,66.45,68.1,0,1,1.079746,0.9999999659778719,1.3461301077053076e-8,-0.04624480053490966,2.011694116451949e-5
put,190.0,2023-12-22,0.030137018011161847,0.0,0.15,0,72,0.758867,-4.377102446e-7,1.5821350808468257e-7,-0.04749612991499312,2.1044085287332664e-5
call,190.0,2023-12-22,0.030137018011161847,61.6,63.3,0,5,0.831184,0.9999995622897554,1.5821350808468257e-7,-0.04749612991499312,2.1044085287332664e-5
put,195.0,2023-12-22,0.030872938863521056,0.0,0.05,2,175,NaN,NaN,NaN,NaN,NaN
call,195.0,2023-12-22,0.030137018011161847,56.85,58.45,0,28,0.835964,0.9999926658542307,2.2759664744282646e-6,-0.04876886625117351,3.888940780590738e-5
put,200.0,2023-12-22,0.030137018011161847,0.01,0.17,2,123,0.559964,-4.73058292131e-5,1.3297343200884322e-5,-0.050137032604202054,0.00012241884918669105
call,200.0,2023-12-22,0.03013704972095383,51.9,53.15,0,7,0.729504,0.9999526941707869,1.3297343200884322e-5,-0.050137032604202054,0.00012241884918669105
