option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
call,45.0,2023-12-15,0.010958999238964992,73.0,74.65,0,0,3.814129,1.0000000000000036,-1.0426631223913591e-14,-0.007747555205819957,1.999999434920416e-5
put,45.0,2023-12-15,0.01170081811263318,0.0,0.01,0,0,NaN,NaN,NaN,NaN,NaN
put,50.0,2023-12-15,0.010962709284627092,0.0,0.53,0,0,0.0,3.8e-15,-1.05620087255272e-14,-0.008608394673143496,1.999999456654246e-5
call,50.0,2023-12-15,0.01095896752917301,67.9,69.6,0,2,3.403121,1.0000000000000038,-1.05620087255272e-14,-0.008608394673143496,1.999999456654246e-5
put,55.0,2023-12-15,0.010959474885844749,0.0,0.53,0,0,4.156512,9.3e-15,-2.6820640063099508e-14,-0.009469234140466146,1.999999456654246e-5
call,55.0,2023-12-15,0.010958999238964992,62.8,64.6,0,0,4.63077,1.0000000000000093,-2.6820640063099508e-14,-0.009469234140466146,1.999999456654246e-5
put,60.0,2023-12-15,0.010959348046676814,0.0,0.53,0,21,3.736096,6.0e-15,-2.1433743851651123e-14,-0.010330073607700465,1.999999478388076e-5
call,60.0,2023-12-15,0.010958935819381024,58.45,59.05,0,0,2.695633,1.000000000000006,-2.1433743851651123e-14,-0.010330073607700465,1.999999478388076e-5
put,65.0,2023-12-15,0.011672564687975647,0.0,0.02,0,59,NaN,NaN,NaN,NaN,NaN
call,65.0,2023-12-15,0.01095896752917301,53.35,54.35,0,0,2.386332,1.0000000000000056,-1.604582205844402e-14,-0.011190913075068169,1.999999500121906e-5
put,70.0,2023-12-15,0.010959284627092846,0.0,0.53,0,410,2.993126,7.5e-15,-2.1364516728206237e-14,-0.012051752542391707,1.999999532722651e-5
call,70.0,2023-12-15,0.010958935819381024,48.45,48.95,0,1,2.100397,1.0000000000000075,-2.1364516728206237e-14,-0.012051752542391707,1.999999532722651e-5
put,75.0,2023-12-15,0.010959284627092846,0.0,0.75,0,398,2.853762,7.5e-15,-2.1514764810590343e-14,-0.012912592009714355,1.999999521855736e-5
call,75.0,2023-12-15,0.010958935819381024,43.35,43.95,0,0,1.832935,1.0000000000000075,-2.1514764810590343e-14,-0.012912592009714355,1.999999521855736e-5
put,80.0,2023-12-15,0.010959157787924912,0.0,0.05,0,758,1.603339,3.8e-15,-1.0576879306297697e-14,-0.013773431476993727,1.999999532722651e-5
call,80.0,2023-12-15,0.010958935819381024,38.3,39.0,0,0,1.583045,1.0000000000000038,-1.0576879306297697e-14,-0.013773431476993727,1.999999532722651e-5
put,82.5,2023-12-15,0.01095931633688483,0.0,1.92,0,3059,3.018351,7.5e-15,-2.1433743851651123e-14,-0.01420385121065461,1.999999543589566e-5
call,82.5,2023-12-15,0.010958935819381024,36.1,36.6,0,0,1.881883,1.0000000000000075,-2.1433743851651123e-14,-0.01420385121065461,1.999999543589566e-5
put,85.0,2023-12-15,0.010958999238964992,0.0,0.01,0,2340,1.155861,7.5e-15,-2.166398731121572e-14,-0.014634270944360542,1.999999587057227e-5
call,85.0,2023-12-15,0.010958935819381024,33.4,33.95,0,0,1.74712,1.0000000000000075,-2.166398731121572e-14,-0.014634270944360542,1.999999587057227e-5
put,86.0,2023-12-15,0.010959030948756976,0.0,0.75,0,0,2.136573,3.0e-15,-1.3288530956142739e-14,-0.014806438837808118,1.999999554456482e-5
call,86.0,2023-12-15,0.010958935819381024,32.35,33.0,0,0,1.449675,1.000000000000003,-1.3288530956142739e-14,-0.014806438837808118,1.999999554456482e-5
put,87.0,2023-12-15,0.01095931633688483,0.0,0.75,0,0,2.075199,1.8e-15,-5.038709430706484e-15,-0.014978606731299858,1.9999995707568543e-5
call,87.0,2023-12-15,0.010959030948756976,31.2,32.3,0,1,1.402633,1.0000000000000018,-5.038709430706484e-15,-0.014978606731299858,1.9999995707568543e-5
call,87.5,2023-12-15,0.010958935819381024,30.8,31.45,0,0,1.379319,1.0000000000000038,-1.0726101806923078e-14,-0.015064690678022755,1.9999995707568543e-5
put,87.5,2023-12-15,0.01095931633688483,0.0,0.04,0,914,1.237639,3.8e-15,-1.0726101806923078e-14,-0.015064690678022755,1.9999995707568543e-5
put,88.0,2023-12-15,0.01095931633688483,0.0,0.75,0,0,2.014552,2.2e-15,-1.068610411833283e-14,-0.01515077462474654,1.999999587057227e-5
call,88.0,2023-12-15,0.01095896752917301,30.4,31.05,0,0,1.525433,1.0000000000000022,-1.068610411833283e-14,-0.01515077462474654,1.999999587057227e-5
put,89.0,2023-12-15,0.01095931633688483,0.0,0.75,0,2,1.954614,7.5e-15,-2.1473741540241373e-14,-0.015322942518193227,1.999999587057227e-5
