option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,101.0,2025-03-28,0.008333365043125316,0.02,0.03,441,2876,0.835542,-3.0717511005e-6,2.6750325132947614e-6,-2.8209486423656616e-6,2.142220011642324e-5
call,101.0,2025-03-28,0.008333365043125316,19.2,20.3,118,5283,10.0,0.9999969282488995,2.6750325132947614e-6,-2.8209486423656616e-6,2.142220011642324e-5
put,102.0,2025-03-28,0.008333333333333333,0.02,0.03,237,4433,0.794581,-1.01754874094e-5,8.44693868681922e-6,-9.868241016192172e-6,2.551125368071618e-5
call,102.0,2025-03-28,0.008333365043125316,18.6,19.55,52,777,10.0,0.9999898245125906,8.44693868681922e-6,-9.868241016192172e-6,2.551125368071618e-5
put,103.0,2025-03-28,0.008333365043125316,0.02,0.03,533,2361,0.753401,-3.08910063032e-5,2.4411638246237403e-5,-3.16392025546639e-5,3.305886701986958e-5
call,103.0,2025-03-28,0.008333333333333333,17.65,17.85,71,749,8.4371,0.9999691089936968,2.4411638246237403e-5,-3.16392025546639e-5,3.305886701986958e-5
put,104.0,2025-03-28,0.008333365043125316,0.02,0.03,4634,4881,0.712634,-8.45944092827e-5,6.36611973804535e-5,-9.139546128902869e-5,4.951823990866368e-5
call,104.0,2025-03-28,0.008333365043125316,16.65,16.85,62,988,5.875895,0.9999154055907173,6.36611973804535e-5,-9.139546128902869e-5,4.951823990866368e-5
put,105.0,2025-03-28,0.008333365043125316,0.03,0.04,1446,13378,0.703466,-0.0002178635661177,0.00015557058031508145,-0.0002491693404583903,0.00011257091224934707
call,105.0,2025-03-28,0.008333333333333333,15.55,16.0,207,4988,5.221785,0.9997821364338823,0.00015557058031508145,-0.0002491693404583903,0.00011257091224934707
put,106.0,2025-03-28,0.008333365043125316,0.03,0.04,1255,7142,0.662067,-0.0005281383686422,0.00035661549574872637,-0.0006408377241585385,0.0002062939368046722
call,106.0,2025-03-28,0.008333365043125316,14.7,14.85,296,1118,3.157222,0.9994718616313578,0.00035661549574872637,-0.0006408377241585385,0.0002062939368046722
put,107.0,2025-03-28,0.008333365043125316,0.04,0.05,360,6131,0.64364,-0.0011808471524805,0.0007536571593921804,-0.0015197045704309633,0.0005041139033233953
call,107.0,2025-03-28,0.008333333333333333,13.2,13.85,159,3015,2.67099,0.9988191528475195,0.0007536571593921804,-0.0015197045704309633,0.0005041139033233953
put,108.0,2025-03-28,0.008333365043125316,0.04,0.05,735,6169,0.601066,-0.0025438423150944,0.0015234646488478535,-0.0034933334775559964,0.000894363369451532
call,108.0,2025-03-28,0.008333365043125316,12.25,12.85,149,1583,1.177311,0.9974561576849056,0.0015234646488478535,-0.0034933334775559964,0.000894363369451532
put,109.0,2025-03-28,0.008333365043125316,0.05,0.06,614,6950,0.575869,-0.0050728025130977,0.0028505753649794557,-0.007421979542401419,0.0015325048464186848
call,109.0,2025-03-28,0.008333333333333333,11.7,11.85,182,1745,1.062848,0.9949271974869023,0.0028505753649794557,-0.007421979542401419,0.0015325048464186848
call,110.0,2025-03-28,0.008333365043125316,10.3,11.35,935,18550,0.528602,0.9909177838017548,0.005012891206807024,-0.01487868746762662,0.002537358687642452
put,110.0,2025-03-28,0.008333365043125316,0.06,0.07,6162,29169,0.547466,-0.0090822161982452,0.005012891206807024,-0.01487868746762662,0.002537358687642452
put,111.0,2025-03-28,0.008333365043125316,0.08,0.09,1995,6578,0.522554,-0.0168998154681324,0.008298137075833387,-0.028143654190028258,0.004004838655224814
call,111.0,2025-03-28,0.008333333333333333,9.3,9.9,170,4883,0.628731,0.9831001845318676,0.008298137075833387,-0.028143654190028258,0.004004838655224814
put,112.0,2025-03-28,0.008333365043125316,0.1,0.11,3595,7717,0.500195,-0.0275384351970315,0.013081478870702136,-0.05126725730409576,0.007394131820845442
call,112.0,2025-03-28,0.008333333333333333,8.75,8.9,496,3356,0.417929,0.9724615648029685,0.013081478870702136,-0.05126725730409576,0.007394131820845442
put,113.0,2025-03-28,0.008333365043125316,0.13,0.14,4117,5601,0.476742,-0.0446493196243954,0.019541760807731026,-0.08889964055557852,0.01057628299794538
call,113.0,2025-03-28,0.008333365043125316,7.8,8.0,361,2346,0.426438,0.9553506803756046,0.019541760807731026,-0.08889964055557852,0.01057628299794538
put,114.0,2025-03-28,0.008333365043125316,0.18,0.2,5107,10829,0.466229,-0.0688903971167261,0.02771299693238631,-0.13158254937896888,0.014528738119814213
call,114.0,2025-03-28,0.008333365043125316,6.45,7.25,509,5148,0.423599,0.9311096028832739,0.02771299693238631,-0.13158254937896888,0.014528738119814213
put,115.0,2025-03-28,0.008333333333333333,0.26,0.27,44576,63244,0.447801,-0.1016422558758548,0.0374740252663259,-0.16539904754916096,0.019169460312205112
call,115.0,2025-03-28,0.008333365043125316,5.95,6.25,4809,14010,0.430072,0.8983577441241452,0.0374740252663259,-0.16539904754916096,0.019169460312205112
put,116.0,2025-03-28,0.008333333333333333,0.37,0.38,10760,14128,0.435827,-0.1442735540508485,0.048510702279974796,-0.20160534739394864,0.02429737124376018
call,116.0,2025-03-28,0.008333365043125316,4.85,5.15,3125,6070,0.417784,0.8557264459491515,0.048510702279974796,-0.20160534739394864,0.02429737124376018
put,117.0,2025-03-28,0.008333365043125316,0.52,0.53,19862,16782,0.423657,-0.1976835019336234,0.060238547760692096,-0.2372650161227181,0.029590223728616683
call,117.0,2025-03-28,0.008333333333333333,4.2,4.3,3768,9499,0.408931,0.8023164980663766,0.060238547760692096,-0.2372650161227181,0.029590223728616683
put,118.0,2025-03-28,0.008333333333333333,0.73,0.74,38577,15054,0.414082,-0.2622294081894823,0.07182349923524668,-0.26877166393643775,0.034629807582737315
call,118.0,2025-03-28,0.008333365043125316,3.45,3.5,12760,14073,0.405898,0.7377705918105177,0.07182349923524668,-0.26877166393643775,0.034629807582737315
put,119.0,2025-03-28,0.008333365043125316,1.02,1.03,62487,9600,0.407767,-0.3379092129792491,0.0820314115507245,-0.2921413922242117,0.04052965323839748
call,119.0,2025-03-28,0.008333333333333333,2.74,2.76,23980,8719,0.39728,0.6620907870207509,0.0820314115507245,-0.2921413922242117,0.04052965323839748
put,120.0,2025-03-28,0.008333333333333333,1.38,1.4,77926,21282,0.400366,-0.4228967040750778,0.08948955892923247,-0.30402898449508275,0.04296304704381496
call,120.0,2025-03-28,0.008333365043125316,2.11,2.14,101744,82778,0.391765,0.5771032959249222,0.08948955892923247,-0.30402898449508275,0.04296304704381496
put,121.0,2025-03-28,0.008333365043125316,1.84,1.87,27055,9977,0.397202,-0.5140304749104876,0.09281679094024611,-0.30211490619756565,0.04378185711110601
call,121.0,2025-03-28,0.008333333333333333,1.57,1.59,88423,18762,0.387876,0.4859695250895124,0.09281679094024611,-0.30211490619756565,0.04378185711110601
put,122.0,2025-03-28,0.008333365043125316,2.4,2.43,10601,10637,0.393936,-0.6065474753049835,0.09102922703141646,-0.285709863560005,0.041632509200138675
call,122.0,2025-03-28,0.008333365043125316,1.13,1.16,63427,41901,0.38463,0.3934525246950165,0.09102922703141646,-0.285709863560005,0.041632509200138675
put,123.0,2025-03-28,0.008333365043125316,3.0,3.1,3940,3146,0.391271,-0.6943876556923827,0.08393898750914688,-0.2559717332114941,0.03843180661126173
call,123.0,2025-03-28,0.008333333333333333,0.78,0.8,46593,53381,0.380612,0.30561234430761725,0.08393898750914688,-0.2559717332114941,0.03843180661126173
put,124.0,2025-03-28,0.008333365043125316,3.75,3.85,3655,3349,0.392881,-0.7728193154601524,0.07289672038868143,-0.21765742405863953,0.034094755379744046
call,124.0,2025-03-28,0.008333365043125316,0.53,0.54,39275,59363,0.379042,0.22718068453984766,0.07289672038868143,-0.21765742405863953,0.034094755379744046
put,125.0,2025-03-28,0.008333333333333333,4.55,4.9,3983,8986,0.379416,-0.8382220941337488,0.05962371073281674,-0.1754357393720904,0.026318077441749653
call,125.0,2025-03-28,0.008333365043125316,0.33,0.34,75625,63631,0.37691,0.16177790586625113,0.05962371073281674,-0.1754357393720904,0.026318077441749653
put,126.0,2025-03-28,0.008333365043125316,5.2,5.9,255,2926,0.400099,-0.8894926180071301,0.04605948930452644,-0.13426645967099154,0.021128862556899754
call,126.0,2025-03-28,0.008333365043125316,0.2,0.21,21598,26253,0.371049,0.11050738199286987,0.04605948930452644,-0.13426645967099154,0.021128862556899754
put,127.0,2025-03-28,0.008333333333333333,6.15,6.5,716,12219,0.385205,-0.927884444002696,0.03365300087820597,-0.09749445744771154,0.016293850813463677
call,127.0,2025-03-28,0.008333365043125316,0.12,0.13,26006,47288,0.372411,0.072115555997304,0.03365300087820597,-0.09749445744771154,0.016293850813463677
put,128.0,2025-03-28,0.008333333333333333,7.3,7.65,625,1395,0.439212,-0.9546313019702587,0.023383283578164177,-0.06748369131485467,0.010170092613454362
call,128.0,2025-03-28,0.008333365043125316,0.07,0.08,15348,61789,0.375009,0.045368698029741306,0.023383283578164177,-0.06748369131485467,0.010170092613454362
put,129.0,2025-03-28,0.008333365043125316,8.05,8.8,163,1710,0.439776,-0.9726858500662832,0.015430644096009163,-0.04334727708388184,0.007085435535990329
call,129.0,2025-03-28,0.008333365043125316,0.04,0.05,6344,18682,0.379324,0.027314149933716853,0.015430644096009163,-0.04334727708388184,0.007085435535990329
put,130.0,2025-03-28,0.008333333333333333,9.2,9.6,747,6706,0.480122,-0.9851704989920458,0.009663283018317328,-0.023279768314447367,0.004730089354972697
call,130.0,2025-03-28,0.008333365043125316,0.02,0.03,24109,73357,0.381599,0.014829501007954222,0.009663283018317328,-0.023279768314447367,0.004730089354972697
put,131.0,2025-03-28,0.008333365043125316,10.1,10.45,160,2747,0.519176,-0.991406326418774,0.005735622073279298,-0.011937117631482669,0.002573128536085289
call,131.0,2025-03-28,0.008333365043125316,0.02,0.03,1990,29853,0.412722,0.008593673581225968,0.005735622073279298,-0.011937117631482669,0.002573128536085289
put,132.0,2025-03-28,0.008333365043125316,11.1,11.7,188,961,0.0,-0.9957426581642821,0.0032658885992183358,-0.005958769292630697,0.0014482409585055225
call,132.0,2025-03-28,0.008333333333333333,0.01,0.02,2616,24952,0.415956,0.004257341835717958,0.0032658885992183358,-0.005958769292630697,0.0014482409585055225
put,133.0,2025-03-28,0.008333333333333333,12.1,12.55,126,662,0.0,-0.9978579881275733,0.0017681882652734605,-0.0028468236036711106,0.0008434259447858966
call,133.0,2025-03-28,0.008333365043125316,0.01,0.02,3292,11509,0.446586,0.002142011872426673,0.0017681882652734605,-0.0028468236036711106,0.0008434259447858966
put,134.0,2025-03-28,0.008333365043125316,13.1,13.6,98,5,0.0,-0.9989733569690651,0.0009089883386830316,-0.0012984854495231874,0.00047470418007080283
call,134.0,2025-03-28,0.008333365043125316,0.01,0.02,1481,37293,0.476413,0.001026643030934962,0.0009089883386830316,-0.0012984854495231874,0.00047470418007080283
put,135.0,2025-03-28,0.008333365043125316,14.1,14.65,249,3792,0.0,-0.9995320144725881,0.00044319494270102943,-0.0005643940190980887,0.0002271103473456903
call,135.0,2025-03-28,0.008333365043125316,0.01,0.02,1276,37388,0.505996,0.0004679855274119097,0.00044319494270102943,-0.0005643940190980887,0.0002271103473456903
put,136.0,2025-03-28,0.008333365043125316,15.1,15.75,143,9,0.0,-0.9997920418437128,0.00020926694098253202,-0.00024032544882876989,0.00010365212216223126
call,136.0,2025-03-28,0.008333365043125316,0.01,0.02,142,5463,0.535343,0.0002079581562871276,0.00020926694098253202,-0.00024032544882876989,0.00010365212216223126
put,137.0,2025-03-28,0.008333365043125316,16.1,16.45,83,4,0.0,-0.9999116944354659,9.417043113333743e-5,-9.798627917816219e-5,5.945371042641625e-5
call,137.0,2025-03-28,0.008333365043125316,0.01,0.02,249,5286,0.564459,8.830556453409265e-5,9.417043113333743e-5,-9.798627917816219e-5,5.945371042641625e-5
put,138.0,2025-03-28,0.008333333333333333,17.1,17.75,76,5,0.0,-0.9999641936597372,4.036848453805512e-5,-3.822115869499728e-5,3.7766608132027426e-5
call,138.0,2025-03-28,0.00833330162354135,0.0,0.02,219,3928,0.59335,3.5806340262814936e-5,4.036848453805512e-5,-3.822115869499728e-5,3.7766608132027426e-5
put,139.0,2025-03-28,0.008333333333333333,18.15,18.45,127,8,0.0,-0.9999861412140632,1.6481580235761067e-5,-1.4256190256800573e-5,2.763245674757415e-5
call,139.0,2025-03-28,0.008333365043125316,0.01,0.02,872,9004,0.621564,1.3858785936810428e-5,1.6481580235761067e-5,-1.4256190256800573e-5,2.763245674757415e-5
put,140.0,2025-03-28,0.008333365043125316,19.1,19.7,199,23,0.0,-0.9999948813510963,6.408014026832739e-6,-5.0827134420479225e-6,2.3125154916828795e-5
call,140.0,2025-03-28,0.008333365043125316,0.0,0.01,3097,25256,0.624057,5.118648903691549e-6,6.408014026832739e-6,-5.0827134420479225e-6,2.3125154916828795e-5
put,141.0,2025-03-28,0.008333333333333333,20.1,20.5,17,2,0.0,-0.9999981962874049,2.3724113711558475e-6,-1.7316591929653724e-6,2.1218411649295627e-5
call,141.0,2025-03-28,0.008333365043125316,0.0,0.01,1438,6049,0.650554,1.8037125950543762e-6,2.3724113711558475e-6,-1.7316591929653724e-6,2.1218411649295627e-5
put,142.0,2025-03-28,0.008333333333333333,21.1,21.45,1,2,0.0,-0.9999993936420355,8.363983364146341e-7,-5.636918446325651e-7,2.0451814183454585e-5
call,142.0,2025-03-28,0.008333365043125316,0.0,0.01,75,3645,0.676855,6.063579644727573e-7,8.363983364146341e-7,-5.636918446325651e-7,2.0451814183454585e-5
put,143.0,2025-03-28,0.008333333333333333,22.2,22.45,9,3,0.0,-0.999999805526538,2.80834843170658e-7,-1.7531832929916784e-7,2.015916698132219e-5
call,143.0,2025-03-28,0.008333365043125316,0.0,0.01,31,2756,0.702965,1.9447346202767048e-7,2.80834843170658e-7,-1.7531832929916784e-7,2.015916698132219e-5
put,144.0,2025-03-28,0.008333365043125316,23.1,23.45,28,4,0.0,-0.9999999404851625,8.982545116604766e-8,-5.2102680232892255e-8,2.0053199614266237e-5
call,144.0,2025-03-28,0.008333365043125316,0.0,0.01,25,4360,0.728886,5.95148375533515e-8,8.982545116604766e-8,-5.2102680232892255e-8,2.0053199614266237e-5
put,145.0,2025-03-28,0.008333365043125316,24.1,24.55,354,52,10.0,-0.9999999826175046,2.737629215052372e-8,-1.4798112123134107e-8,2.0016846392378614e-5
call,145.0,2025-03-28,0.00833330162354135,0.0,0.01,50,10377,0.754623,1.7382495391957424e-8,2.737629215052372e-8,-1.4798112123134107e-8,2.0016846392378614e-5
put,146.0,2025-03-28,0.008333333333333333,25.1,25.55,20,2,10.0,-0.9999999951538557,7.95205425758038e-9,-4.0171560003357185e-9,2.0005046236918844e-5
call,146.0,2025-03-28,0.008333365043125316,0.0,0.01,3,2273,0.779884,4.846144277787688e-9,7.95205425758038e-9,-4.0171560003357185e-9,2.0005046236918844e-5
put,147.0,2025-03-28,0.008333365043125316,25.9,26.55,8,0,0.0,-0.9999999987103139,2.20165907588939e-9,-1.0422637136308254e-9,2.000142738469137e-5
call,147.0,2025-03-28,0.008333365043125316,0.0,0.01,28,1842,0.804408,1.2896860911109938e-9,2.20165907588939e-9,-1.0422637136308254e-9,2.000142738469137e-5
put,148.0,2025-03-28,0.008333333333333333,27.1,27.45,5,0,0.0,-0.9999999996724798,5.808805920042079e-10,-2.5835420464936037e-10,2.0000380539014387e-5
call,148.0,2025-03-28,0.008333365043125316,0.0,0.01,8,1175,0.828761,3.275202338260607e-10,5.808805920042079e-10,-2.5835420464936037e-10,2.0000380539014387e-5
put,149.0,2025-03-28,0.008333587011669204,28.1,28.55,2,0,0.0,-0.9999999999206961,1.45939068679019e-10,-6.112685409218364e-11,2.0000095416779754e-5
call,149.0,2025-03-28,0.008333365043125316,0.0,0.01,0,3104,0.852946,7.9303900497707e-11,1.45939068679019e-10,-6.112685409218364e-11,2.0000095416779754e-5
put,150.0,2025-03-28,0.008333365043125316,28.95,29.7,96,4,0.0,-0.9999999999817198,3.486476026492331e-11,-1.3782028246090552e-11,2.0000022449027177e-5
call,150.0,2025-03-28,0.008333365043125316,0.0,0.01,77,16427,0.876966,1.828018725884489e-11,3.486476026492331e-11,-1.3782028246090552e-11,2.0000022449027177e-5
call,152.5,2025-03-28,0.008333365043125316,0.0,0.01,1,6686,0.93631,3.1869959076916824e-13,6.659223893003709e-13,-2.2738307548683966e-13,2.0000000504963935e-5
put,152.5,2025-03-28,0.008333333333333333,31.6,32.0,7,7,10.0,-0.9999999999996813,6.659223893003709e-13,-2.2738307548683966e-13,2.0000000504963935e-5
put,155.0,2025-03-28,0.008333333333333333,34.2,34.7,7,6,0.0,-0.9999999999999949,1.1398694642410452e-14,-3.455577104788951e-15,2.0000000005609694e-5
call,155.0,2025-03-28,0.008333365043125316,0.0,0.01,32,5276,0.994673,5.06015882570858e-15,1.1398694642410452e-14,-3.455577104788951e-15,2.0000000005609694e-5
call,157.5,2025-03-28,0.008333365043125316,0.0,0.01,1,2238,1.052091,4.0036411659893185e-17,9.751423218396309e-17,-2.6166858360487125e-17,2.000000000006724e-5
put,157.5,2025-03-28,0.008333365043125316,36.6,37.25,8,0,0.0,-1.0,9.751423218396309e-17,-2.6166858360487125e-17,2.000000000006724e-5
put,160.0,2025-03-28,0.008333333333333333,39.1,39.7,7,4,10.0,-1.0,5.121631580690179e-19,-1.221867100960631e-19,2.00000000000002e-5
call,160.0,2025-03-28,0.008333365043125316,0.0,0.01,16,7276,1.10815,1.948205576982105e-19,5.121631580690179e-19,-1.221867100960631e-19,2.00000000000002e-5
put,165.0,2025-03-28,0.008333333333333333,44.1,44.55,5,3,0.0,-1.0,4.2870495083586545e-24,-8.511593648748141e-25,2.0e-5
call,165.0,2025-03-28,0.008333365043125316,0.0,0.01,0,5207,1.215028,1.4437484695890422e-24,4.2870495083586545e-24,-8.511593648748141e-25,2.0e-5
call,170.0,2025-03-28,0.008333365043125316,0.0,0.01,5,3426,1.318731,1.3746448874135388e-32,4.564543183650803e-32,-7.690187441517469e-33,2.0e-5
put,170.0,2025-03-28,0.008333365043125316,49.15,49.45,15,8,0.0,-1.0,4.564543183650803e-32,-7.690187441517469e-33,2.0e-5
put,175.0,2025-03-28,0.008333365043125316,53.9,54.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,175.0,2025-03-28,0.008333365043125316,0.0,0.01,0,9490,1.419422,0.0,0.0,0.0,2.0e-5
put,180.0,2025-03-28,0.008333365043125316,58.9,59.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,180.0,2025-03-28,0.008333365043125316,0.0,0.01,2,5446,1.513751,0.0,0.0,0.0,2.0e-5
put,185.0,2025-03-28,0.008333365043125316,63.9,64.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,185.0,2025-03-28,0.008333365043125316,0.0,0.01,0,2674,1.605561,0.0,0.0,0.0,2.0e-5
put,190.0,2025-03-28,0.008333365043125316,68.9,69.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,190.0,2025-03-28,0.008333365043125316,0.0,0.01,40,1759,1.694932,0.0,0.0,0.0,2.0e-5
put,195.0,2025-03-28,0.008333365043125316,73.9,74.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,195.0,2025-03-28,0.008333365043125316,0.0,0.01,0,644,1.781991,0.0,0.0,0.0,2.0e-5
put,200.0,2025-03-28,0.008333365043125316,78.9,79.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,200.0,2025-03-28,0.008333365043125316,0.0,0.01,0,2146,1.866858,0.0,0.0,0.0,2.0e-5
put,205.0,2025-03-28,0.008333365043125316,83.9,84.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,205.0,2025-03-28,0.008333365043125316,0.0,0.01,0,1096,1.949641,0.0,0.0,0.0,2.0e-5
put,210.0,2025-03-28,0.008333365043125316,88.9,89.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,210.0,2025-03-28,0.009074930238457636,0.0,0.01,0,232,NaN,NaN,NaN,NaN,NaN
put,215.0,2025-03-28,0.008333365043125316,93.9,94.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,215.0,2025-03-28,0.008333365043125316,0.0,0.01,0,1022,2.10488,0.0,0.0,0.0,2.0e-5
put,220.0,2025-03-28,0.008333365043125316,98.9,99.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,220.0,2025-03-28,0.008333365043125316,0.0,0.01,0,234,2.179403,0.0,0.0,0.0,2.0e-5
put,225.0,2025-03-28,0.008333365043125316,103.9,104.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,225.0,2025-03-28,0.008333365043125316,0.0,0.01,0,444,2.252268,0.0,0.0,0.0,2.0e-5
put,230.0,2025-03-28,0.008333365043125316,108.9,109.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,230.0,2025-03-28,0.008333365043125316,0.0,0.01,0,133,2.323548,0.0,0.0,0.0,2.0e-5
put,235.0,2025-03-28,0.008333365043125316,113.9,114.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,235.0,2025-03-28,0.008333365043125316,0.0,0.01,0,511,2.393311,0.0,0.0,0.0,2.0e-5
put,240.0,2025-03-28,0.008333365043125316,118.9,119.7,0,0,0.0,-1.0,0.0,0.0,2.0e-5
call,240.0,2025-03-28,0.008333365043125316,0.0,0.01,0,1349,2.461621,0.0,0.0,0.0,2.0e-5
put,50.0,2025-04-04,0.027511447234906138,0.0,0.01,0,4697,1.811017,0.0,-3.174430294638922e-16,-2.4275840180701873e-21,2.000000355424749e-5
call,50.0,2025-04-04,0.027511447234906138,69.9,71.75,4,198,10.0,1.0,-3.174430294638922e-16,-2.4275840180701873e-21,2.000000355424749e-5
